id,longitude,latitude,price,price_label,room_type,neighbourhood_cleansed,minimum_nights,review_scores_rating
932713286007684648,-79.59767,43.73777,80.0,Cheap,Entire home/apt,West Humber-Clairville,28,
15874283,-79.42563,43.6421,145.0,Average,Entire home/apt,Little Portugal,28,4.88
940796427817171275,-79.34951100281019,43.68102938715627,79.0,Cheap,Private room,Playter Estates-Danforth,1,4.98
1215441589491068666,-79.40791,43.65084,50.0,Cheap,Private room,Trinity-Bellwoods,28,
986120395274559522,-79.38096517419329,43.641677539100414,200.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.67
956250,-79.43242,43.65367,119.0,Average,Entire home/apt,Dufferin Grove,28,4.25
8606440,-79.40333,43.63527,220.0,Expensive,Entire home/apt,Niagara,28,
848643227628950253,-79.18774,43.76981,164.0,Average,Entire home/apt,West Hill,2,4.45
49320415,-79.41097,43.78802,135.0,Average,Entire home/apt,Newtonbrook East,1,4.62
797206315009218734,-79.38056,43.64259,213.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.71
963843114094721430,-79.56127511780704,43.6308703860753,157.0,Average,Entire home/apt,Markland Wood,2,4.94
578925296331810448,-79.31824,43.69243,159.0,Average,Entire home/apt,Danforth East York,3,4.9
30274923,-79.4406,43.69678,59.0,Cheap,Private room,Oakwood Village,1,4.64
727396090556382443,-79.58385,43.72703,189.0,Expensive,Private room,West Humber-Clairville,28,4.83
32065802,-79.39445,43.69737,176.0,Average,Entire home/apt,Mount Pleasant West,28,4.71
1103325480075226988,-79.50473088693738,43.70602818091841,183.0,Average,Entire home/apt,Weston,1,4.58
1232038488476303836,-79.39270309999999,43.6475172,371.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,
1237329464104624273,-79.38554765917011,43.66155108514484,110.0,Average,Private room,Bay Street Corridor,1,
1143194353509164054,-79.39206703295308,43.69921903348734,149.0,Average,Entire home/apt,Mount Pleasant West,5,5.0
1168002399331160990,-79.38135,43.65047,190.0,Expensive,Private room,Bay Street Corridor,1,4.87
1233335851650740157,-79.3744501,43.65737670000001,221.0,Expensive,Entire home/apt,Moss Park,1,
466650,-79.40293,43.64322,279.0,Expensive,Entire home/apt,Niagara,28,4.95
1034169211715515708,-79.4457424,43.6573587,210.0,Expensive,Entire home/apt,Dufferin Grove,1,4.89
20565593,-79.45597,43.67755,105.0,Average,Private room,Corso Italia-Davenport,30,4.63
783255820126485163,-79.37040082574906,43.65259007968198,120.0,Average,Entire home/apt,Moss Park,28,
15774882,-79.41107,43.63896,121.0,Average,Entire home/apt,Niagara,120,4.75
48489607,-79.3831133783854,43.64076014344276,331.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.92
7292461,-79.34675,43.66675,109.0,Average,Entire home/apt,North Riverdale,28,4.9
868044242602327102,-79.41146,43.6507,64.0,Cheap,Private room,Trinity-Bellwoods,1,4.83
1039962474655890590,-79.4995278578076,43.67858754293302,75.0,Cheap,Private room,Rockcliffe-Smythe,4,4.92
670498325062370362,-79.32865,43.77908,59.0,Cheap,Private room,Pleasant View,1,4.68
877621917184695731,-79.38628647692474,43.66158934527245,276.0,Expensive,Entire home/apt,Bay Street Corridor,1,4.83
1074653032252448609,-79.49599,43.72643,112.0,Average,Private room,Downsview-Roding-CFB,29,
1113851132745796951,-79.3932632584938,43.64646226088619,238.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.78
871634233827495077,-79.4207373,43.6485554,280.0,Expensive,Entire home/apt,Trinity-Bellwoods,1,4.97
1160401782637567113,-79.13166,43.79021,136.0,Average,Entire home/apt,Rouge,2,4.0
960450546037099527,-79.4634888,43.765663,99.0,Cheap,Private room,Bathurst Manor,1,4.47
1215447673008598745,-79.40795936017737,43.649393659751006,47.0,Cheap,Private room,Trinity-Bellwoods,28,
1189196604732446398,-79.43253,43.64661,163.0,Average,Entire home/apt,Little Portugal,2,5.0
839292163809830633,-79.45196387593505,43.68450398288845,395.0,Expensive,Entire home/apt,Caledonia-Fairbank,2,4.83
1062214699848561306,-79.39293,43.64705,636.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.76
1142926716466621277,-79.42418712124974,43.64696054011253,130.0,Average,Entire home/apt,Little Portugal,28,5.0
816454285452520381,-79.38885254084137,43.64484408366916,528.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.78
49716015,-79.3939,43.66923,140.0,Average,Entire home/apt,Annex,28,4.8
1222096148030786246,-79.51044,43.76556,75.0,Cheap,Private room,Black Creek,1,5.0
644125900931617247,-79.48769,43.64877,187.0,Average,Entire home/apt,Lambton Baby Point,28,5.0
53694154,-79.31798,43.6821,140.0,Average,Private room,Woodbine Corridor,28,4.88
36023806,-79.42431,43.64573,255.0,Expensive,Entire home/apt,Little Portugal,2,4.95
13938381,-79.3863,43.65738,119.0,Average,Entire home/apt,Bay Street Corridor,28,4.78
37400220,-79.39346,43.64353,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.75
1211275472327000489,-79.4378899625423,43.7224165177957,78.0,Cheap,Private room,Englemount-Lawrence,3,3.5
42602905,-79.26453,43.725,100.0,Cheap,Entire home/apt,Kennedy Park,28,4.0
52162544,-79.43561,43.65767,81.0,Cheap,Entire home/apt,Dufferin Grove,28,4.5
1116846067496431968,-79.42597,43.69989,144.0,Average,Entire home/apt,Humewood-Cedarvale,28,5.0
1168217176918609380,-79.41963,43.65501,650.0,Expensive,Entire home/apt,Trinity-Bellwoods,4,5.0
5138428,-79.43514,43.6513,99.0,Cheap,Private room,Little Portugal,3,5.0
1069752322933930785,-79.44277209192077,43.69844120795973,74.0,Cheap,Private room,Briar Hill-Belgravia,28,5.0
563839156208587443,-79.29491,43.70144,240.0,Expensive,Entire home/apt,Taylor-Massey,29,4.93
21412714,-79.27739,43.73601,53.0,Cheap,Private room,Ionview,28,4.72
45380215,-79.52379,43.59774,60.0,Cheap,Entire home/apt,Long Branch,29,5.0
868626968206305816,-79.56932723341502,43.69012833318913,264.0,Expensive,Entire home/apt,Willowridge-Martingrove-Richview,1,4.84
24771036,-79.43524,43.63513,75.0,Cheap,Entire home/apt,South Parkdale,28,4.59
1177202933205624995,-79.50147611666038,43.67338696702121,150.0,Average,Private room,Rockcliffe-Smythe,2,5.0
43649809,-79.38709,43.64906,189.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.0
889193747755776931,-79.41347139999999,43.6434514,228.0,Expensive,Entire home/apt,Niagara,1,4.75
36718254,-79.4441,43.70135,93.0,Cheap,Private room,Briar Hill-Belgravia,31,4.9
927698488026216523,-79.24073,43.7922,89.0,Cheap,Private room,Agincourt South-Malvern West,28,5.0
1109738305994354833,-79.3974313,43.64049809999999,247.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.45
34780215,-79.37953791721239,43.64262323576754,457.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.63
26956370,-79.39238,43.70943,176.0,Average,Entire home/apt,Mount Pleasant West,28,
16613912,-79.35386,43.67384,109.0,Average,Entire home/apt,North Riverdale,28,5.0
679645312448317134,-79.4093,43.65417,70.0,Cheap,Private room,Trinity-Bellwoods,28,4.75
42073085,-79.39594,43.63961,214.0,Expensive,Private room,Waterfront Communities-The Island,28,4.5
1123910500947660521,-79.35744609999999,43.677698,308.0,Expensive,Entire home/apt,Playter Estates-Danforth,2,4.79
891569610540247791,-79.4810006,43.7137853,151.0,Average,Entire home/apt,Maple Leaf,2,4.88
1182061571646981789,-79.39009230670773,43.64349115601732,393.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.4
52455825,-79.49866485595703,43.67941284179688,189.0,Expensive,Entire home/apt,Rockcliffe-Smythe,1,4.83
54144245,-79.35902,43.77886,64.0,Cheap,Private room,Don Valley Village,28,4.3
14011682,-79.41683,43.70806,95.0,Cheap,Private room,Forest Hill North,28,5.0
10526925,-79.39587,43.77704,89.0,Cheap,Private room,Willowdale East,2,4.57
754596992031203156,-79.51139,43.6772,60.0,Cheap,Private room,Edenbridge-Humber Valley,28,
1092352202113212073,-79.40789753200796,43.70515299140094,56.0,Cheap,Private room,Yonge-Eglinton,30,
708888824597034906,-79.3951,43.79148,225.0,Expensive,Entire home/apt,Newtonbrook East,28,4.5
712192464560997516,-79.55782,43.64123,94.0,Cheap,Private room,Islington-City Centre West,29,4.27
863699278755360091,-79.3824656155936,43.64099839121382,133.0,Average,Entire home/apt,Waterfront Communities-The Island,30,5.0
49616717,-79.41623,43.67215,140.0,Average,Entire home/apt,Annex,28,4.94
50969743,-79.38130950927734,43.641143798828125,180.0,Average,Entire home/apt,Waterfront Communities-The Island,28,5.0
1203224160359752988,-79.39648541450501,43.63940887448078,226.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.4
14330995,-79.31891,43.79679,63.0,Cheap,Entire home/apt,L'Amoreaux,28,4.74
769071567212184888,-79.4152732,43.7882657,51.0,Cheap,Private room,Newtonbrook East,28,5.0
23857936,-79.43878,43.64027,162.0,Average,Entire home/apt,Roncesvalles,28,4.5
3971967,-79.39149,43.6408,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,21,4.86
54328059,-79.42811,43.77163,195.0,Expensive,Entire home/apt,Willowdale West,28,4.85
51198038,-79.39879,43.6394,850.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.75
20401239,-79.33763,43.66697,160.0,Average,Entire home/apt,South Riverdale,56,4.85
1042161903799773384,-79.40193346513549,43.6366875186582,128.0,Average,Entire home/apt,Niagara,28,
48571774,-79.42909,43.64221,81.0,Cheap,Entire home/apt,Roncesvalles,28,4.94
22173426,-79.41723,43.66544,77.0,Cheap,Entire home/apt,Annex,28,4.74
9824726,-79.3869,43.67171,165.0,Average,Entire home/apt,Rosedale-Moore Park,28,4.0
25138121,-79.35473,43.65694,181.0,Average,Private room,Moss Park,28,
30082898,-79.37717,43.64331,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
1211509558571758310,-79.2826042,43.7456767,140.0,Average,Private room,Dorset Park,28,
42331778,-79.36393,43.65737,143.0,Average,Private room,Regent Park,28,
41092558,-79.18488,43.791,70.0,Cheap,Entire home/apt,Highland Creek,28,4.57
1217370181032437724,-79.4873278,43.70900169999999,160.0,Average,Private room,Maple Leaf,1,5.0
43542380,-79.42748,43.64727,90.0,Cheap,Entire home/apt,Little Portugal,28,4.75
31876216,-79.39406,43.64363,515.0,Expensive,Entire home/apt,Waterfront Communities-The Island,60,4.14
14126057,-79.40162,43.71775,145.0,Average,Entire home/apt,Lawrence Park South,30,4.63
1142899532967116476,-79.44100329256928,43.69898142704289,90.5,Cheap,Private room,Briar Hill-Belgravia,2,5.0
671238122408278370,-79.17503,43.77284,58.0,Cheap,Private room,West Hill,3,4.44
832499824312167801,-79.229631,43.793376,76.0,Cheap,Private room,Malvern,1,5.0
952988658645474610,-79.33813736816266,43.68195268024292,169.0,Average,Private room,Danforth,2,4.92
554107797139463592,-79.55955,43.73144,54.0,Cheap,Private room,Thistletown-Beaumond Heights,28,5.0
868797012762074345,-79.5301605711627,43.642017771311714,94.0,Cheap,Entire home/apt,Islington-City Centre West,5,4.86
44195290,-79.30304,43.74068,40.0,Cheap,Private room,Wexford/Maryvale,30,4.43
695018870954679051,-79.45219,43.7424,87.0,Cheap,Entire home/apt,Clanton Park,28,4.8
53782925,-79.362724,43.714748,143.0,Average,Private room,Leaside-Bennington,1,4.87
934284463155813034,-79.37648628465577,43.64427886906575,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
34466466,-79.49659,43.77019,36.0,Cheap,Private room,York University Heights,28,4.63
24431357,-79.43281,43.65115,145.0,Average,Entire home/apt,Little Portugal,28,4.94
725543662382259573,-79.40626739999999,43.6370854,189.0,Expensive,Entire home/apt,Niagara,28,
31221342,-79.37209,43.67116,79.0,Cheap,Entire home/apt,North St.James Town,28,4.65
32198155,-79.6212,43.72278,50.0,Cheap,Private room,West Humber-Clairville,28,4.77
883219127583027315,-79.20737704171059,43.7473366736433,181.0,Average,Entire home/apt,Guildwood,1,5.0
52581072,-79.19955,43.74929,99.5,Cheap,Private room,Guildwood,5,4.87
1301718,-79.29243,43.68516,149.0,Average,Entire home/apt,East End-Danforth,28,4.54
1179711230100026644,-79.47732583330526,43.67081126326901,243.0,Expensive,Entire home/apt,Junction Area,1,4.8
25840342,-79.28357,43.70791,80.0,Cheap,Entire home/apt,Clairlea-Birchmount,30,4.82
34688874,-79.48054,43.66242,118.5,Average,Entire home/apt,Junction Area,28,4.81
44035029,-79.49285,43.75358,35.0,Cheap,Private room,York University Heights,28,5.0
40503244,-79.40946,43.75959,150.0,Average,Private room,Willowdale East,28,5.0
8540030,-79.3791,43.6691,131.5,Average,Shared room,North St.James Town,28,
1091248861870293059,-79.4341709,43.6515479,96.0,Cheap,Entire home/apt,Little Portugal,28,
44627164,-79.46385,43.65412,130.0,Average,Private room,High Park North,28,
19272648,-79.40173,43.67472,93.0,Cheap,Entire home/apt,Annex,180,5.0
1071454104591065593,-79.53888471820883,43.644168131914846,65.0,Cheap,Private room,Islington-City Centre West,28,5.0
50470077,-79.16539,43.78943,27.0,Cheap,Private room,Highland Creek,30,5.0
1222824920508712827,-79.39129,43.64672,350.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,5.0
1070417253244209164,-79.50205096213259,43.76701845003,40.0,Cheap,Private room,York University Heights,28,5.0
923090721018772930,-79.37732016124298,43.64400602069353,354.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,5.0
924273470399332567,-79.39167391508818,43.64094983510093,320.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.9
1223420561816650822,-79.39160853555877,43.7094201703905,94.0,Cheap,Private room,Mount Pleasant West,28,
36526999,-79.41451320560255,43.63997445274169,231.0,Expensive,Entire home/apt,Niagara,2,4.9
923935427065155916,-79.34010323243558,43.759092312571646,86.0,Cheap,Private room,Parkwoods-Donalda,2,5.0
5277539,-79.3998597,43.6531807,141.0,Average,Private room,Kensington-Chinatown,1,4.95
1091548977501409417,-79.46495,43.6908,95.0,Cheap,Private room,Keelesdale-Eglinton West,1,
41879614,-79.34433,43.66491,199.0,Expensive,Entire home/apt,South Riverdale,30,
904173711691195226,-79.39906,43.64164,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.0
3667589,-79.379074,43.654625,95.0,Cheap,Entire home/apt,Church-Yonge Corridor,28,4.81
1045836169011138462,-79.33713991194962,43.77534311163099,77.0,Cheap,Private room,Henry Farm,10,4.6
869818042703374388,-79.47528676714833,43.64708953995173,90.0,Cheap,Private room,High Park-Swansea,2,4.94
19887133,-79.34047,43.66528,160.0,Average,Entire home/apt,South Riverdale,28,5.0
1140586539158732036,-79.45606488281304,43.6466908988228,120.0,Average,Entire home/apt,High Park-Swansea,30,
706583199842101023,-79.3915,43.64723,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,150,5.0
43230705,-79.38486,43.66038,456.0,Expensive,Entire home/apt,Bay Street Corridor,28,4.89
21700286,-79.379,43.69603,107.5,Average,Private room,Mount Pleasant East,28,
42100377,-79.28645,43.74801,134.0,Average,Entire home/apt,Wexford/Maryvale,29,
872261240629866851,-79.4914601113524,43.6328186294122,228.0,Expensive,Entire home/apt,Stonegate-Queensway,56,5.0
922454135053424338,-79.25337,43.70497,94.0,Cheap,Private room,Birchcliffe-Cliffside,1,4.78
20541919,-79.40089,43.63673,140.0,Average,Private room,Niagara,2,4.82
1052169115210136907,-79.40167,43.65354,79.0,Cheap,Entire home/apt,Kensington-Chinatown,28,
1227235505365494150,-79.3918,43.70543,135.0,Average,Entire home/apt,Mount Pleasant West,28,
1054687356881345436,-79.4553021411685,43.75202102987647,67.0,Cheap,Private room,Bathurst Manor,28,
693382360711249731,-79.38619,43.67195,318.0,Expensive,Private room,Rosedale-Moore Park,28,4.55
871834756441152291,-79.39270309999999,43.6475182,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.9
17175959,-79.36931,43.6639,181.0,Average,Private room,Moss Park,31,4.84
745767925248187280,-79.39632,43.70359,300.0,Expensive,Entire home/apt,Mount Pleasant West,60,4.67
1042028763326375804,-79.33709,43.6663,160.0,Average,Entire home/apt,South Riverdale,28,
763151933587112121,-79.38733640000001,43.6500109,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,
703690263354653311,-79.3741082,43.6573763,105.0,Average,Entire home/apt,Moss Park,28,4.83
1069770944621054855,-79.26258,43.7149,48.0,Cheap,Private room,Clairlea-Birchmount,28,5.0
27362038,-79.42667,43.7008,150.0,Average,Entire home/apt,Forest Hill North,180,5.0
41567561,-79.32419,43.77896,43.0,Cheap,Private room,L'Amoreaux,31,
1096581699361576270,-79.38169,43.64123,381.0,Expensive,Entire home/apt,Waterfront Communities-The Island,3,5.0
693433568285606343,-79.4625537,43.657983,101.0,Cheap,Entire home/apt,High Park North,28,5.0
1137890714708701240,-79.53768699999999,43.6056301,138.0,Average,Entire home/apt,Alderwood,2,5.0
53771391,-79.38428,43.6662,104.0,Average,Entire home/apt,Church-Yonge Corridor,60,4.8
17108788,-79.40858,43.76263,150.0,Average,Private room,Willowdale East,500,4.9
906719791492417110,-79.3905,43.64412,273.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.91
1210415905081620882,-79.40720656711997,43.63806686997911,316.0,Expensive,Entire home/apt,Niagara,1,5.0
40041158,-79.39641,43.63977,189.0,Expensive,Entire home/apt,Waterfront Communities-The Island,180,4.93
1223229623420381056,-79.4171087,43.778953,186.0,Average,Entire home/apt,Willowdale West,1,
1144365149744795064,-79.41084158020577,43.79811889886095,90.0,Cheap,Entire home/apt,Newtonbrook East,28,
592924746786869426,-79.427559,43.643208,145.0,Average,Entire home/apt,Little Portugal,28,5.0
41208950,-79.42801,43.71276,1000.0,Expensive,Private room,Bedford Park-Nortown,28,5.0
33659637,-79.38019,43.64096,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,29,4.55
31320189,-79.43025,43.66571,232.0,Expensive,Entire home/apt,Dovercourt-Wallace Emerson-Junction,2,4.76
866904429542679600,-79.54096589032788,43.65647331528557,170.0,Average,Entire home/apt,Princess-Rosethorn,28,4.95
1154277248971257478,-79.41590819999999,43.785454,63.0,Cheap,Private room,Newtonbrook East,28,
1028275432752656661,-79.54513904668327,43.63817834363388,81.0,Cheap,Private room,Islington-City Centre West,2,4.95
1148186796139191563,-79.39785,43.79485,45.0,Cheap,Private room,Newtonbrook East,31,
14572722,-79.40735,43.67406,189.0,Expensive,Private room,Annex,28,4.56
753107626511986507,-79.45359068231886,43.72257856724559,103.0,Average,Private room,Yorkdale-Glen Park,2,4.9
643553148201012125,-79.40023,43.70449,215.0,Expensive,Entire home/apt,Yonge-Eglinton,60,5.0
5525961,-79.3934,43.63988,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.86
1157978037111348807,-79.38768541704205,43.66784027055268,87.0,Cheap,Private room,Bay Street Corridor,1,4.36
39232306,-79.46387,43.76587,107.5,Average,Entire home/apt,Bathurst Manor,28,5.0
1169909766995431777,-79.40458,43.63611,208.0,Expensive,Entire home/apt,Niagara,1,4.46
6852254,-79.32253,43.67279,316.0,Expensive,Entire home/apt,Greenwood-Coxwell,2,4.9
1130359253953828601,-79.3789958321803,43.80380855595512,100.0,Cheap,Private room,Bayview Woods-Steeles,1,
40794765,-79.31814,43.66822,100.0,Cheap,Private room,Greenwood-Coxwell,28,4.71
816843598962139818,-79.20851399403749,43.807083565183575,72.0,Cheap,Private room,Malvern,28,
1147857671767564305,-79.46018,43.66327,120.0,Average,Private room,Junction Area,1,4.75
771088315681145462,-79.34001049999999,43.6650342,100.0,Cheap,Entire home/apt,South Riverdale,28,5.0
47871145,-79.39837,43.64066,183.0,Average,Private room,Waterfront Communities-The Island,1,4.94
29250715,-79.41697,43.63999,220.0,Expensive,Private room,Niagara,28,5.0
14387032,-79.1335,43.78638,99.0,Cheap,Private room,Rouge,1,4.87
1112552710885732721,-79.30787299325105,43.707032276897145,171.0,Average,Entire home/apt,O'Connor-Parkview,1,4.8
20326611,-79.50607,43.59372,66.0,Cheap,Entire home/apt,New Toronto,29,4.78
932872456956685535,-79.25112560000001,43.7908232,45.0,Cheap,Private room,Agincourt South-Malvern West,28,5.0
30673051,-79.39828,43.65223,99.0,Cheap,Entire home/apt,Kensington-Chinatown,28,5.0
52608822,-79.38683,43.6572,230.0,Expensive,Entire home/apt,Bay Street Corridor,30,5.0
1232373845118566315,-79.39625977331296,43.64130351789121,388.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
29216240,-79.48366,43.66008,400.0,Expensive,Entire home/apt,Runnymede-Bloor West Village,28,
1192041636788404324,-79.31636306315741,43.75679577439722,50.0,Cheap,Private room,Parkwoods-Donalda,3,4.67
736075137652020223,-79.43635979999999,43.6628503,355.0,Expensive,Entire home/apt,Dovercourt-Wallace Emerson-Junction,28,
22692350,-79.40929,43.78895,60.0,Cheap,Private room,Newtonbrook East,30,4.71
53239377,-79.41089,43.67295,95.0,Cheap,Entire home/apt,Annex,28,4.92
14760262,-79.39662422810129,43.64005410058294,361.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.75
40886233,-79.40605684711069,43.63586661310588,280.0,Expensive,Entire home/apt,Niagara,3,4.88
7034315,-79.39026,43.64497,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
1170567672227029020,-79.26346079999999,43.72782429999999,69.0,Cheap,Private room,Kennedy Park,3,
38546957,-79.44461,43.64328,162.0,Average,Entire home/apt,Roncesvalles,29,5.0
1229265854222905675,-79.38088590162444,43.6430809315199,350.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,5.0
40174151,-79.36324,43.64468,150.0,Average,Entire home/apt,Waterfront Communities-The Island,28,4.86
10707985,-79.34957,43.65729,160.0,Average,Entire home/apt,South Riverdale,28,
20541497,-79.406738,43.657726,101.0,Cheap,Entire home/apt,University,28,4.88
1160888184944091213,-79.1315463600621,43.790168318920095,58.0,Cheap,Private room,Rouge,28,5.0
1140647961701860736,-79.32094,43.66633,230.0,Expensive,Entire home/apt,Greenwood-Coxwell,28,
21722538,-79.4523,43.65875,130.0,Average,Entire home/apt,High Park North,28,
6006017,-79.47314,43.64069,139.0,Average,Entire home/apt,High Park-Swansea,28,4.75
1157697323172048189,-79.41192141675718,43.65248082592938,135.0,Average,Entire home/apt,Trinity-Bellwoods,1,1.0
4241836,-79.39153,43.6984,176.0,Average,Private room,Mount Pleasant West,28,
40239606,-79.45372,43.77212,55.0,Cheap,Private room,Westminster-Branson,28,
819592176955710749,-79.32114137733153,43.7610263891481,43.0,Cheap,Private room,Parkwoods-Donalda,28,4.75
766609374424993484,-79.3816248,43.6421649,499.0,Expensive,Private room,Waterfront Communities-The Island,1,4.96
1071348466201062298,-79.49074,43.61058,155.0,Average,Private room,Mimico (includes Humber Bay Shores),1,5.0
13714557,-79.4004,43.64275,120.0,Average,Entire home/apt,Waterfront Communities-The Island,60,4.83
13914949,-79.41793,43.75728,65.0,Cheap,Private room,Lansing-Westgate,28,4.83
1044536466493325767,-79.41307,43.77577,220.0,Expensive,Entire home/apt,Willowdale East,28,4.86
917456172993470179,-79.3792757,43.6396638,172.0,Average,Entire home/apt,Waterfront Communities-The Island,90,5.0
33779483,-79.44393,43.71566,108.5,Average,Entire home/apt,Yorkdale-Glen Park,28,4.84
32983287,-79.41292,43.64482,220.0,Expensive,Entire home/apt,Niagara,28,4.6
28130977,-79.40846,43.64816,95.0,Cheap,Entire home/apt,Trinity-Bellwoods,28,5.0
1018082961114386212,-79.3817198656067,43.64182184123522,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
963656971681351495,-79.405754,43.6639407,251.0,Expensive,Entire home/apt,University,4,5.0
1168421784499941911,-79.3981,43.64991,35.0,Cheap,Private room,Kensington-Chinatown,28,
837070741955014257,-79.5279001917194,43.65691563243124,68.0,Cheap,Private room,Edenbridge-Humber Valley,28,5.0
655843543779936388,-79.2617693,43.7727959,75.5,Cheap,Entire home/apt,Bendale,30,4.0
1082829950154535193,-79.30963192473125,43.79492959032093,50.0,Cheap,Private room,L'Amoreaux,1,5.0
37719064,-79.3529,43.68586,86.0,Cheap,Entire home/apt,Broadview North,28,5.0
40592388,-79.37804,43.65494,86.0,Cheap,Entire home/apt,Church-Yonge Corridor,28,5.0
24374076,-79.47995296771307,43.66898412867727,119.0,Average,Private room,Junction Area,1,4.7
35163566,-79.43317,43.70629,98.0,Cheap,Shared room,Forest Hill North,28,
13444614,-79.51086,43.75373,69.0,Cheap,Private room,Glenfield-Jane Heights,28,
1206813848374632759,-79.42551,43.64927,45.0,Cheap,Private room,Little Portugal,30,
24411312,-79.41239,43.66518,111.0,Average,Private room,Annex,1,4.67
1069813664024296705,-79.44091200069768,43.69808749849663,139.0,Average,Private room,Briar Hill-Belgravia,28,
52281706,-79.39328,43.71604,100.0,Cheap,Entire home/apt,Mount Pleasant East,28,1.0
14694749,-79.435254,43.649371,134.0,Average,Private room,Little Portugal,2,4.92
1017644694451919109,-79.41837,43.77762,105.0,Average,Entire home/apt,Willowdale West,31,
1146397987862408623,-79.3878,43.65058,195.0,Expensive,Entire home/apt,Waterfront Communities-The Island,30,5.0
1210868811096209004,-79.43434,43.65215,40.0,Cheap,Private room,Little Portugal,28,
22956751,-79.44849,43.73523,101.0,Cheap,Entire home/apt,Clanton Park,28,
47170939,-79.40295,43.75863,400.0,Expensive,Private room,Willowdale East,28,
1116025452241874792,-79.42399,43.64676,350.0,Expensive,Entire home/apt,Little Portugal,28,4.33
31495158,-79.41539,43.63919,149.0,Average,Private room,Niagara,92,4.71
11261371,-79.39148,43.64277,71.0,Cheap,Private room,Waterfront Communities-The Island,28,4.91
26689750,-79.36558,43.78723,72.0,Cheap,Private room,Don Valley Village,28,4.4
25231743,-79.38437,43.65217,230.0,Expensive,Entire home/apt,Bay Street Corridor,28,
28700496,-79.38062,43.64288,467.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.86
848553096772267923,-79.37845380778992,43.76858490824781,100.0,Cheap,Private room,Bayview Village,28,5.0
1214084639832816913,-79.3066,43.7938,60.0,Cheap,Private room,L'Amoreaux,1,
1191476143884969538,-79.45857,43.78563,46.0,Cheap,Private room,Westminster-Branson,1,5.0
46856930,-79.38639,43.66503,155.0,Average,Entire home/apt,Bay Street Corridor,60,
7539797,-79.42492,43.64234,88.0,Cheap,Private room,Little Portugal,28,5.0
1073881481461960053,-79.45680940068515,43.66523356211817,188.0,Expensive,Entire home/apt,Dovercourt-Wallace Emerson-Junction,3,5.0
239449,-79.40625,43.66701,92.0,Cheap,Entire home/apt,Annex,28,4.71
5554611,-79.41313,43.77525,150.0,Average,Entire home/apt,Willowdale East,28,
34724106,-79.4157,43.66072,126.0,Average,Private room,Palmerston-Little Italy,28,5.0
32863530,-79.27934,43.80794,50.0,Cheap,Private room,Agincourt North,28,4.79
5051687,-79.36559,43.80083,68.0,Cheap,Private room,Hillcrest Village,28,
20980563,-79.29139,43.78232,60.0,Cheap,Private room,Tam O'Shanter-Sullivan,30,4.73
851746782300155107,-79.29459596808141,43.73957618133895,129.0,Average,Entire home/apt,Wexford/Maryvale,121,
50326139,-79.35417794787277,43.65581886175122,155.0,Average,Entire home/apt,Moss Park,28,5.0
819538068789247740,-79.40011631,43.64131854,579.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.84
770909536650626954,-79.39716,43.63892,298.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.79
827539597607135462,-79.43278042425895,43.67991020110155,275.0,Expensive,Entire home/apt,Wychwood,1,4.9
5074952,-79.44368,43.70336,65.0,Cheap,Entire home/apt,Briar Hill-Belgravia,29,4.79
